x,ichiman,gosen,sen,gohyaku,hyaku,goju,ju,go,ichi
374917,37,0,4,1,4,0,1,1,2
611033,61,0,1,0,0,0,3,0,3
284922,28,0,4,1,4,0,2,0,2
363321,36,0,3,0,3,0,2,0,1
905589,90,1,0,1,0,1,3,1,4
153364,15,0,3,0,3,1,1,0,4
315816,31,1,0,1,3,0,1,1,1
982490,98,0,2,0,4,1,4,0,0
207990,20,1,2,1,4,1,4,0,0
866269,86,1,1,0,2,1,1,1,4
992480,99,0,2,0,4,1,3,0,0
955065,95,1,0,0,0,1,1,1,0
483227,48,0,3,0,2,0,2,1,2
909426,90,1,4,0,4,0,2,1,1
870046,87,0,0,0,0,0,4,1,1
630288,63,0,0,0,2,1,3,1,3
704061,70,0,4,0,0,1,1,0,1
904103,90,0,4,0,1,0,0,0,3
360291,36,0,0,0,2,1,4,0,1
787432,78,1,2,0,4,0,3,0,2
25330,2,1,0,0,3,0,3,0,0
162830,16,0,2,1,3,0,3,0,0
749163,74,1,4,0,1,1,1,0,3
991024,99,0,1,0,0,0,2,0,4
915531,91,1,0,1,0,0,3,0,1
1481,0,0,1,0,4,1,3,0,1
81335,8,0,1,0,3,0,3,1,0
383712,38,0,3,1,2,0,1,0,2
329516,32,1,4,1,0,0,1,1,1
715231,71,1,0,0,2,0,3,0,1
866934,86,1,1,1,4,0,3,0,4
128916,12,1,3,1,4,0,1,1,1
860939,86,0,0,1,4,0,3,1,4
676737,67,1,1,1,2,0,3,1,2
665052,66,1,0,0,0,1,0,0,2
701392,70,0,1,0,3,1,4,0,2
692240,69,0,2,0,2,0,4,0,0
298525,29,1,3,1,0,0,2,1,0
257553,25,1,2,1,0,1,0,0,3
713714,71,0,3,1,2,0,1,0,4
530571,53,0,0,1,0,1,2,0,1
912720,91,0,2,1,2,0,2,0,0
37343,3,1,2,0,3,0,4,0,3
140741,14,0,0,1,2,0,4,0,1
855001,85,1,0,0,0,0,0,0,1
21076,2,0,1,0,0,1,2,1,1
586504,58,1,1,1,0,0,0,0,4
294168,29,0,4,0,1,1,1,1,3
510247,51,0,0,0,2,0,4,1,2
931674,93,0,1,1,1,1,2,0,4
850500,85,0,0,1,0,0,0,0,0
437963,43,1,2,1,4,1,1,0,3
850862,85,0,0,1,3,1,1,0,2
635420,63,1,0,0,4,0,2,0,0
584272,58,0,4,0,2,1,2,0,2
478952,47,1,3,1,4,1,0,0,2
80255,8,0,0,0,2,1,0,1,0
188616,18,1,3,1,1,0,1,1,1
925883,92,1,0,1,3,1,3,0,3
809786,80,1,4,1,2,1,3,1,1
830121,83,0,0,0,1,0,2,0,1
696224,69,1,1,0,2,0,2,0,4
724664,72,0,4,1,1,1,1,0,4
575754,57,1,0,1,2,1,0,0,4
356944,35,1,1,1,4,0,4,0,4
366442,36,1,1,0,4,0,4,0,2
393016,39,0,3,0,0,0,1,1,1
105649,10,1,0,1,1,0,4,1,4
918441,91,1,3,0,4,0,4,0,1
887861,88,1,2,1,3,1,1,0,1
526567,52,1,1,1,0,1,1,1,2
521446,52,0,1,0,4,0,4,1,1
416744,41,1,1,1,2,0,4,0,4
964060,96,0,4,0,0,1,1,0,0
706200,70,1,1,0,2,0,0,0,0
316633,31,1,1,1,1,0,3,0,3
396722,39,1,1,1,2,0,2,0,2
827302,82,1,2,0,3,0,0,0,2
5416,0,1,0,0,4,0,1,1,1
857092,85,1,2,0,0,1,4,0,2
117022,11,1,2,0,0,0,2,0,2
403784,40,0,3,1,2,1,3,0,4
428174,42,1,3,0,1,1,2,0,4
407855,40,1,2,1,3,1,0,1,0
660807,66,0,0,1,3,0,0,1,2
160940,16,0,0,1,4,0,4,0,0
560988,56,0,0,1,4,1,3,1,3
222776,22,0,2,1,2,1,2,1,1
503316,50,0,3,0,3,0,1,1,1
982821,98,0,2,1,3,0,2,0,1
152958,15,0,2,1,4,1,0,1,3
501368,50,0,1,0,3,1,1,1,3
397107,39,1,2,0,1,0,0,1,2
601255,60,0,1,0,2,1,0,1,0
941775,94,0,1,1,2,1,2,1,0
551262,55,0,1,0,2,1,1,0,2
949623,94,1,4,1,1,0,2,0,3
67656,6,1,2,1,1,1,0,1,1
311459,31,0,1,0,4,1,0,1,4
198099,19,1,3,0,0,1,4,1,4
851391,85,0,1,0,3,1,4,0,1
372317,37,0,2,0,3,0,1,1,2
647179,64,1,2,0,1,1,2,1,4
916997,91,1,1,1,4,1,4,1,2
644432,64,0,4,0,4,0,3,0,2
866508,86,1,1,1,0,0,0,1,3
237087,23,1,2,0,0,1,3,1,2
68184,6,1,3,0,1,1,3,0,4
824133,82,0,4,0,1,0,3,0,3
873558,87,0,3,1,0,1,0,1,3
815201,81,1,0,0,2,0,0,0,1
640095,64,0,0,0,0,1,4,1,0
418419,41,1,3,0,4,0,1,1,4
555195,55,1,0,0,1,1,4,1,0
847219,84,1,2,0,2,0,1,1,4
637318,63,1,2,0,3,0,1,1,3
104955,10,0,4,1,4,1,0,1,0
683651,68,0,3,1,1,1,0,0,1
559244,55,1,4,0,2,0,4,0,4
108404,10,1,3,0,4,0,0,0,4
709296,70,1,4,0,2,1,4,1,1
881702,88,0,1,1,2,0,0,0,2
907014,90,1,2,0,0,0,1,0,4
128158,12,1,3,0,1,1,0,1,3
17582,1,1,2,1,0,1,3,0,2
857245,85,1,2,0,2,0,4,1,0
570575,57,0,0,1,0,1,2,1,0
953641,95,0,3,1,1,0,4,0,1
101754,10,0,1,1,2,1,0,0,4
729236,72,1,4,0,2,0,3,1,1
806283,80,1,1,0,2,1,3,0,3
894621,89,0,4,1,1,0,2,0,1
479066,47,1,4,0,0,1,1,1,1
471011,47,0,1,0,0,0,1,0,1
603450,60,0,3,0,4,1,0,0,0
851564,85,0,1,1,0,1,1,0,4
590528,59,0,0,1,0,0,2,1,3
135706,13,1,0,1,2,0,0,1,1
197595,19,1,2,1,0,1,4,1,0
209682,20,1,4,1,1,1,3,0,2
233293,23,0,3,0,2,1,4,0,3
339014,33,1,4,0,0,0,1,0,4
412426,41,0,2,0,4,0,2,1,1
616393,61,1,1,0,3,1,4,0,3
831970,83,0,1,1,4,1,2,0,0
81960,8,0,1,1,4,1,1,0,0
27829,2,1,2,1,3,0,2,1,4
180466,18,0,0,0,4,1,1,1,1
890680,89,0,0,1,1,1,3,0,0
118632,11,1,3,1,1,0,3,0,2
201452,20,0,1,0,4,1,0,0,2
682866,68,0,2,1,3,1,1,1,1
431215,43,0,1,0,2,0,1,1,0
495143,49,1,0,0,1,0,4,0,3
613925,61,0,3,1,4,0,2,1,0
587687,58,1,2,1,1,1,3,1,2
62291,6,0,2,0,2,1,4,0,1
783424,78,0,3,0,4,0,2,0,4
752339,75,0,2,0,3,0,3,1,4
442165,44,0,2,0,1,1,1,1,0
922867,92,0,2,1,3,1,1,1,2
632597,63,0,2,1,0,1,4,1,2
279148,27,1,4,0,1,0,4,1,3
547525,54,1,2,1,0,0,2,1,0
567759,56,1,2,1,2,1,0,1,4
374705,37,0,4,1,2,0,0,1,0
98629,9,1,3,1,1,0,2,1,4
550284,55,0,0,0,2,1,3,0,4
426865,42,1,1,1,3,1,1,1,0
784875,78,0,4,1,3,1,2,1,0
967152,96,1,2,0,1,1,0,0,2
616541,61,1,1,1,0,0,4,0,1
875645,87,1,0,1,1,0,4,1,0
308026,30,1,3,0,0,0,2,1,1
649233,64,1,4,0,2,0,3,0,3
462760,46,0,2,1,2,1,1,0,0
162879,16,0,2,1,3,1,2,1,4
865337,86,1,0,0,3,0,3,1,2
645973,64,1,0,1,4,1,2,0,3
23928,2,0,3,1,4,0,2,1,3
546827,54,1,1,1,3,0,2,1,2
537370,53,1,2,0,3,1,2,0,0
180382,18,0,0,0,3,1,3,0,2
226810,22,1,1,1,3,0,1,0,0
373059,37,0,3,0,0,1,0,1,4
675417,67,1,0,0,4,0,1,1,2
633668,63,0,3,1,1,1,1,1,3
843073,84,0,3,0,0,1,2,0,3
848732,84,1,3,1,2,0,3,0,2
160844,16,0,0,1,3,0,4,0,4
301927,30,0,1,1,4,0,2,1,2
996310,99,1,1,0,3,0,1,0,0
679633,67,1,4,1,1,0,3,0,3
619247,61,1,4,0,2,0,4,1,2
547675,54,1,2,1,1,1,2,1,0
410366,41,0,0,0,3,1,1,1,1
314427,31,0,4,0,4,0,2,1,2
647931,64,1,2,1,4,0,3,0,1
905324,90,1,0,0,3,0,2,0,4
548787,54,1,3,1,2,1,3,1,2
541209,54,0,1,0,2,0,0,1,4
163577,16,0,3,1,0,1,2,1,2
726404,72,1,1,0,4,0,0,0,4
429483,42,1,4,0,4,1,3,0,3
389842,38,1,4,1,3,0,4,0,2
659643,65,1,4,1,1,0,4,0,3
537344,53,1,2,0,3,0,4,0,4
573516,57,0,3,1,0,0,1,1,1
569554,56,1,4,1,0,1,0,0,4
386843,38,1,1,1,3,0,4,0,3
902138,90,0,2,0,1,0,3,1,3
870677,87,0,0,1,1,1,2,1,2
991990,99,0,1,1,4,1,4,0,0
899333,89,1,4,0,3,0,3,0,3
797621,79,1,2,1,1,0,2,0,1
223402,22,0,3,0,4,0,0,0,2
371305,37,0,1,0,3,0,0,1,0
742704,74,0,2,1,2,0,0,0,4
858193,85,1,3,0,1,1,4,0,3
408886,40,1,3,1,3,1,3,1,1
956784,95,1,1,1,2,1,3,0,4
164647,16,0,4,1,1,0,4,1,2
135897,13,1,0,1,3,1,4,1,2
807959,80,1,2,1,4,1,0,1,4
127381,12,1,2,0,3,1,3,0,1
843045,84,0,3,0,0,0,4,1,0
891942,89,0,1,1,4,0,4,0,2
824574,82,0,4,1,0,1,2,0,4
401421,40,0,1,0,4,0,2,0,1
762480,76,0,2,0,4,1,3,0,0
650294,65,0,0,0,2,1,4,0,4
678131,67,1,3,0,1,0,3,0,1
277434,27,1,2,0,4,0,3,0,4
317326,31,1,2,0,3,0,2,1,1
769953,76,1,4,1,4,1,0,0,3
740603,74,0,0,1,1,0,0,0,3
553624,55,0,3,1,1,0,2,0,4
891422,89,0,1,0,4,0,2,0,2
850596,85,0,0,1,0,1,4,1,1
179744,17,1,4,1,2,0,4,0,4
641113,64,0,1,0,1,0,1,0,3
760497,76,0,0,0,4,1,4,1,2
233577,23,0,3,1,0,1,2,1,2
911013,91,0,1,0,0,0,1,0,3
437714,43,1,2,1,2,0,1,0,4
414696,41,0,4,1,1,1,4,1,1
156818,15,1,1,1,3,0,1,1,3
166653,16,1,1,1,1,1,0,0,3
62353,6,0,2,0,3,1,0,0,3
223130,22,0,3,0,1,0,3,0,0
266101,26,1,1,0,1,0,0,0,1
336382,33,1,1,0,3,1,3,0,2
289352,28,1,4,0,3,1,0,0,2
652893,65,0,2,1,3,1,4,0,3
454032,45,0,4,0,0,0,3,0,2
595585,59,1,0,1,0,1,3,1,0
190303,19,0,0,0,3,0,0,0,3
322452,32,0,2,0,4,1,0,0,2
616250,61,1,1,0,2,1,0,0,0
335856,33,1,0,1,3,1,0,1,1
632769,63,0,2,1,2,1,1,1,4
647691,64,1,2,1,1,1,4,0,1
112892,11,0,2,1,3,1,4,0,2
592205,59,0,2,0,2,0,0,1,0
891805,89,0,1,1,3,0,0,1,0
877090,87,1,2,0,0,1,4,0,0
898660,89,1,3,1,1,1,1,0,0
643617,64,0,3,1,1,0,1,1,2
98944,9,1,3,1,4,0,4,0,4
389365,38,1,4,0,3,1,1,1,0
250082,25,0,0,0,0,1,3,0,2
943965,94,0,3,1,4,1,1,1,0
237537,23,1,2,1,0,0,3,1,2
139911,13,1,4,1,4,0,1,0,1
219097,21,1,4,0,0,1,4,1,2
975523,97,1,0,1,0,0,2,0,3
173734,17,0,3,1,2,0,3,0,4
25346,2,1,0,0,3,0,4,1,1
468646,46,1,3,1,1,0,4,1,1
470044,47,0,0,0,0,0,4,0,4
541704,54,0,1,1,2,0,0,0,4
685147,68,1,0,0,1,0,4,1,2
51081,5,0,1,0,0,1,3,0,1
415931,41,1,0,1,4,0,3,0,1
385751,38,1,0,1,2,1,0,0,1
850073,85,0,0,0,0,1,2,0,3
257198,25,1,2,0,1,1,4,1,3
929326,92,1,4,0,3,0,2,1,1
250814,25,0,0,1,3,0,1,0,4
782384,78,0,2,0,3,1,3,0,4
510767,51,0,0,1,2,1,1,1,2
536048,53,1,1,0,0,0,4,1,3
734700,73,0,4,1,2,0,0,0,0
247784,24,1,2,1,2,1,3,0,4
61181,6,0,1,0,1,1,3,0,1
815149,81,1,0,0,1,0,4,1,4
28794,2,1,3,1,2,1,4,0,4
326343,32,1,1,0,3,0,4,0,3
288471,28,1,3,0,4,1,2,0,1
582456,58,0,2,0,4,1,0,1,1
952841,95,0,2,1,3,0,4,0,1
988236,98,1,3,0,2,0,3,1,1
544322,54,0,4,0,3,0,2,0,2
189982,18,1,4,1,4,1,3,0,2
539878,53,1,4,1,3,1,2,1,3
66202,6,1,1,0,2,0,0,0,2
790327,79,0,0,0,3,0,2,1,2
649726,64,1,4,1,2,0,2,1,1
764673,76,0,4,1,1,1,2,0,3
114195,11,0,4,0,1,1,4,1,0
880822,88,0,0,1,3,0,2,0,2
207654,20,1,2,1,1,1,0,0,4
169707,16,1,4,1,2,0,0,1,2
436376,43,1,1,0,3,1,2,1,1
686038,68,1,1,0,0,0,3,1,3
916550,91,1,1,1,0,1,0,0,0
456422,45,1,1,0,4,0,2,0,2
738529,73,1,3,1,0,0,2,1,4
436683,43,1,1,1,1,1,3,0,3
389465,38,1,4,0,4,1,1,1,0
691906,69,0,1,1,4,0,0,1,1
714889,71,0,4,1,3,1,3,1,4
951420,95,0,1,0,4,0,2,0,0
124242,12,0,4,0,2,0,4,0,2
572573,57,0,2,1,0,1,2,0,3
133051,13,0,3,0,0,1,0,0,1
110901,11,0,0,1,4,0,0,0,1
685290,68,1,0,0,2,1,4,0,0
31946,3,0,1,1,4,0,4,1,1
68106,6,1,3,0,1,0,0,1,1
791585,79,0,1,1,0,1,3,1,0
586610,58,1,1,1,1,0,1,0,0
145503,14,1,0,1,0,0,0,0,3
846593,84,1,1,1,0,1,4,0,3
33083,3,0,3,0,0,1,3,0,3
866112,86,1,1,0,1,0,1,0,2
198077,19,1,3,0,0,1,2,1,2
805693,80,1,0,1,1,1,4,0,3
163518,16,0,3,1,0,0,1,1,3
709893,70,1,4,1,3,1,4,0,3
522341,52,0,2,0,3,0,4,0,1
139762,13,1,4,1,2,1,1,0,2
649907,64,1,4,1,4,0,0,1,2
91625,9,0,1,1,1,0,2,1,0
228488,22,1,3,0,4,1,3,1,3
648084,64,1,3,0,0,1,3,0,4
404966,40,0,4,1,4,1,1,1,1
310647,31,0,0,1,1,0,4,1,2
240264,24,0,0,0,2,1,1,0,4
967019,96,1,2,0,0,0,1,1,4
629248,62,1,4,0,2,0,4,1,3
784184,78,0,4,0,1,1,3,0,4
291316,29,0,1,0,3,0,1,1,1
205887,20,1,0,1,3,1,3,1,2
862166,86,0,2,0,1,1,1,1,1
675169,67,1,0,0,1,1,1,1,4
884239,88,0,4,0,2,0,3,1,4
746853,74,1,1,1,3,1,0,0,3
202113,20,0,2,0,1,0,1,0,3
12802,1,0,2,1,3,0,0,0,2
716235,71,1,1,0,2,0,3,1,0
52033,5,0,2,0,0,0,3,0,3
827671,82,1,2,1,1,1,2,0,1
738592,73,1,3,1,0,1,4,0,2
82801,8,0,2,1,3,0,0,0,1
755265,75,1,0,0,2,1,1,1,0
808028,80,1,3,0,0,0,2,1,3
802598,80,0,2,1,0,1,4,1,3
497685,49,1,2,1,1,1,3,1,0
795871,79,1,0,1,3,1,2,0,1
243687,24,0,3,1,1,1,3,1,2
835708,83,1,0,1,2,0,0,1,3
518332,51,1,3,0,3,0,3,0,2
580423,58,0,0,0,4,0,2,0,3
55056,5,1,0,0,0,1,0,1,1
104944,10,0,4,1,4,0,4,0,4
529711,52,1,4,1,2,0,1,0,1
397536,39,1,2,1,0,0,3,1,1
379013,37,1,4,0,0,0,1,0,3
678511,67,1,3,1,0,0,1,0,1
326239,32,1,1,0,2,0,3,1,4
447454,44,1,2,0,4,1,0,0,4
205315,20,1,0,0,3,0,1,1,0
929623,92,1,4,1,1,0,2,0,3
112404,11,0,2,0,4,0,0,0,4
925196,92,1,0,0,1,1,4,1,1
579389,57,1,4,0,3,1,3,1,4
716202,71,1,1,0,2,0,0,0,2
796525,79,1,1,1,0,0,2,1,0
486915,48,1,1,1,4,0,1,1,0
132879,13,0,2,1,3,1,2,1,4
480290,48,0,0,0,2,1,4,0,0
154492,15,0,4,0,4,1,4,0,2
674994,67,0,4,1,4,1,4,0,4
219100,21,1,4,0,1,0,0,0,0
457858,45,1,2,1,3,1,0,1,3
95389,9,1,0,0,3,1,3,1,4
83349,8,0,3,0,3,0,4,1,4
62321,6,0,2,0,3,0,2,0,1
766489,76,1,1,0,4,1,3,1,4
75988,7,1,0,1,4,1,3,1,3
636204,63,1,1,0,2,0,0,0,4
119229,11,1,4,0,2,0,2,1,4
359258,35,1,4,0,2,1,0,1,3
543209,54,0,3,0,2,0,0,1,4
875452,87,1,0,0,4,1,0,0,2
329710,32,1,4,1,2,0,1,0,0
58624,5,1,3,1,1,0,2,0,4
358830,35,1,3,1,3,0,3,0,0
54167,5,0,4,0,1,1,1,1,2
831736,83,0,1,1,2,0,3,1,1
992695,99,0,2,1,1,1,4,1,0
858071,85,1,3,0,0,1,2,0,1
87392,8,1,2,0,3,1,4,0,2
707429,70,1,2,0,4,0,2,1,4
247056,24,1,2,0,0,1,0,1,1
632604,63,0,2,1,1,0,0,0,4
907039,90,1,2,0,0,0,3,1,4
8043,0,1,3,0,0,0,4,0,3
390427,39,0,0,0,4,0,2,1,2
914523,91,0,4,1,0,0,2,0,3
151699,15,0,1,1,1,1,4,1,4
252926,25,0,2,1,4,0,2,1,1
970957,97,0,0,1,4,1,0,1,2
875104,87,1,0,0,1,0,0,0,4
982895,98,0,2,1,3,1,4,1,0
20004,2,0,0,0,0,0,0,0,4
642211,64,0,2,0,2,0,1,0,1
1078,0,0,1,0,0,1,2,1,3
819923,81,1,4,1,4,0,2,0,3
857197,85,1,2,0,1,1,4,1,2
386882,38,1,1,1,3,1,3,0,2
18688,1,1,3,1,1,1,3,1,3
625496,62,1,0,0,4,1,4,1,1
263541,26,0,3,1,0,0,4,0,1
983046,98,0,3,0,0,0,4,1,1
954520,95,0,4,1,0,0,2,0,0
863573,86,0,3,1,0,1,2,0,3
855894,85,1,0,1,3,1,4,0,4
112043,11,0,2,0,0,0,4,0,3
603919,60,0,3,1,4,0,1,1,4
800076,80,0,0,0,0,1,2,1,1
907295,90,1,2,0,2,1,4,1,0
697335,69,1,2,0,3,0,3,1,0
738851,73,1,3,1,3,1,0,0,1
796964,79,1,1,1,4,1,1,0,4
110796,11,0,0,1,2,1,4,1,1
372723,37,0,2,1,2,0,2,0,3
736270,73,1,1,0,2,1,2,0,0
195109,19,1,0,0,1,0,0,1,4
293061,29,0,3,0,0,1,1,0,1
388179,38,1,3,0,1,1,2,1,4
137676,13,1,2,1,1,1,2,1,1
503639,50,0,3,1,1,0,3,1,4
193947,19,0,3,1,4,0,4,1,2
411818,41,0,1,1,3,0,1,1,3
811348,81,0,1,0,3,0,4,1,3
471968,47,0,1,1,4,1,1,1,3
151310,15,0,1,0,3,0,1,0,0
251874,25,0,1,1,3,1,2,0,4
913191,91,0,3,0,1,1,4,0,1
728011,72,1,3,0,0,0,1,0,1
932583,93,0,2,1,0,1,3,0,3
510674,51,0,0,1,1,1,2,0,4
366814,36,1,1,1,3,0,1,0,4
423238,42,0,3,0,2,0,3,1,3
228933,22,1,3,1,4,0,3,0,3
600633,60,0,0,1,1,0,3,0,3
100108,10,0,0,0,1,0,0,1,3
336447,33,1,1,0,4,0,4,1,2
986429,98,1,1,0,4,0,2,1,4
378106,37,1,3,0,1,0,0,1,1
142682,14,0,2,1,1,1,3,0,2
851383,85,0,1,0,3,1,3,0,3
789962,78,1,4,1,4,1,1,0,2
533701,53,0,3,1,2,0,0,0,1
241174,24,0,1,0,1,1,2,0,4
935954,93,1,0,1,4,1,0,0,4
546455,54,1,1,0,4,1,0,1,0
409709,40,1,4,1,2,0,0,1,4
335389,33,1,0,0,3,1,3,1,4
178579,17,1,3,1,0,1,2,1,4
315817,31,1,0,1,3,0,1,1,2
480111,48,0,0,0,1,0,1,0,1
995329,99,1,0,0,3,0,2,1,4
432946,43,0,2,1,4,0,4,1,1
427963,42,1,2,1,4,1,1,0,3
549992,54,1,4,1,4,1,4,0,2
841434,84,0,1,0,4,0,3,0,4
283340,28,0,3,0,3,0,4,0,0
871636,87,0,1,1,1,0,3,1,1
710450,71,0,0,0,4,1,0,0,0
405243,40,1,0,0,2,0,4,0,3
506580,50,1,1,1,0,1,3,0,0
732710,73,0,2,1,2,0,1,0,0
458277,45,1,3,0,2,1,2,1,2
185138,18,1,0,0,1,0,3,1,3
454876,45,0,4,1,3,1,2,1,1
686670,68,1,1,1,1,1,2,0,0
170897,17,0,0,1,3,1,4,1,2
642820,64,0,2,1,3,0,2,0,0
445505,44,1,0,1,0,0,0,1,0
160525,16,0,0,1,0,0,2,1,0
934920,93,0,4,1,4,0,2,0,0
661342,66,0,1,0,3,0,4,0,2
481206,48,0,1,0,2,0,0,1,1
330537,33,0,0,1,0,0,3,1,2
872854,87,0,2,1,3,1,0,0,4
511967,51,0,1,1,4,1,1,1,2
270300,27,0,0,0,3,0,0,0,0
703267,70,0,3,0,2,1,1,1,2
69837,6,1,4,1,3,0,3,1,2
115783,11,1,0,1,2,1,3,0,3
489683,48,1,4,1,1,1,3,0,3
441410,44,0,1,0,4,0,1,0,0
344116,34,0,4,0,1,0,1,1,1
998813,99,1,3,1,3,0,1,0,3
488590,48,1,3,1,0,1,4,0,0
444165,44,0,4,0,1,1,1,1,0
539228,53,1,4,0,2,0,2,1,3
773168,77,0,3,0,1,1,1,1,3
390454,39,0,0,0,4,1,0,0,4
5841,0,1,0,1,3,0,4,0,1
722388,72,0,2,0,3,1,3,1,3
168602,16,1,3,1,1,0,0,0,2
68011,6,1,3,0,0,0,1,0,1
817629,81,1,2,1,1,0,2,1,4
871275,87,0,1,0,2,1,2,1,0
958887,95,1,3,1,3,1,3,1,2
333008,33,0,3,0,0,0,0,1,3
316522,31,1,1,1,0,0,2,0,2
592979,59,0,2,1,4,1,2,1,4
659388,65,1,4,0,3,1,3,1,3
235596,23,1,0,1,0,1,4,1,1
750278,75,0,0,0,2,1,2,1,3
213500,21,0,3,1,0,0,0,0,0
42194,4,0,2,0,1,1,4,0,4
38589,3,1,3,1,0,1,3,1,4
341588,34,0,1,1,0,1,3,1,3
694673,69,0,4,1,1,1,2,0,3
901475,90,0,1,0,4,1,2,1,0
414005,41,0,4,0,0,0,0,1,0
696207,69,1,1,0,2,0,0,1,2
380050,38,0,0,0,0,1,0,0,0
653885,65,0,3,1,3,1,3,1,0
46264,4,1,1,0,2,1,1,0,4
980707,98,0,0,1,2,0,0,1,2
796555,79,1,1,1,0,1,0,1,0
189495,18,1,4,0,4,1,4,1,0
16715,1,1,1,1,2,0,1,1,0
857933,85,1,2,1,4,0,3,0,3
387463,38,1,2,0,4,1,1,0,3
820731,82,0,0,1,2,0,3,0,1
464857,46,0,4,1,3,1,0,1,2
420473,42,0,0,0,4,1,2,0,3
528142,52,1,3,0,1,0,4,0,2
253504,25,0,3,1,0,0,0,0,4
880539,88,0,0,1,0,0,3,1,4
669083,66,1,4,0,0,1,3,0,3
499329,49,1,4,0,3,0,2,1,4
141158,14,0,1,0,1,1,0,1,3
501427,50,0,1,0,4,0,2,1,2
70602,7,0,0,1,1,0,0,0,2
552948,55,0,2,1,4,0,4,1,3
119081,11,1,4,0,0,1,3,0,1
632875,63,0,2,1,3,1,2,1,0
185440,18,1,0,0,4,0,4,0,0
806777,80,1,1,1,2,1,2,1,2
983456,98,0,3,0,4,1,0,1,1
549906,54,1,4,1,4,0,0,1,1
172611,17,0,2,1,1,0,1,0,1
136192,13,1,1,0,1,1,4,0,2
286989,28,1,1,1,4,1,3,1,4
668145,66,1,3,0,1,0,4,1,0
407482,40,1,2,0,4,1,3,0,2
243336,24,0,3,0,3,0,3,1,1
508379,50,1,3,0,3,1,2,1,4
373537,37,0,3,1,0,0,3,1,2
293817,29,0,3,1,3,0,1,1,2
30446,3,0,0,0,4,0,4,1,1
187366,18,1,2,0,3,1,1,1,1
163509,16,0,3,1,0,0,0,1,4
597248,59,1,2,0,2,0,4,1,3
693446,69,0,3,0,4,0,4,1,1
559794,55,1,4,1,2,1,4,0,4
21778,2,0,1,1,2,1,2,1,3
500530,50,0,0,1,0,0,3,0,0
344751,34,0,4,1,2,1,0,0,1
725845,72,1,0,1,3,0,4,1,0
831330,83,0,1,0,3,0,3,0,0
57588,5,1,2,1,0,1,3,1,3
617886,61,1,2,1,3,1,3,1,1
267412,26,1,2,0,4,0,1,0,2
860110,86,0,0,0,1,0,1,0,0
804883,80,0,4,1,3,1,3,0,3
782834,78,0,2,1,3,0,3,0,4
993615,99,0,3,1,1,0,1,1,0
116247,11,1,1,0,2,0,4,1,2
434304,43,0,4,0,3,0,0,0,4
527722,52,1,2,1,2,0,2,0,2
873159,87,0,3,0,1,1,0,1,4
650162,65,0,0,0,1,1,1,0,2
758986,75,1,3,1,4,1,3,1,1
836897,83,1,1,1,3,1,4,1,2
627827,62,1,2,1,3,0,2,1,2
789549,78,1,4,1,0,0,4,1,4
661569,66,0,1,1,0,1,1,1,4
717027,71,1,2,0,0,0,2,1,2
253012,25,0,3,0,0,0,1,0,2
940731,94,0,0,1,2,0,3,0,1
545543,54,1,0,1,0,0,4,0,3
562359,56,0,2,0,3,1,0,1,4
408544,40,1,3,1,0,0,4,0,4
294737,29,0,4,1,2,0,3,1,2
669170,66,1,4,0,1,1,2,0,0
509241,50,1,4,0,2,0,4,0,1
360734,36,0,0,1,2,0,3,0,4
989442,98,1,4,0,4,0,4,0,2
776653,77,1,1,1,1,1,0,0,3
322214,32,0,2,0,2,0,1,0,4
160034,16,0,0,0,0,0,3,0,4
513566,51,0,3,1,0,1,1,1,1
102560,10,0,2,1,0,1,1,0,0
111795,11,0,1,1,2,1,4,1,0
349071,34,1,4,0,0,1,2,0,1
169049,16,1,4,0,0,0,4,1,4
853126,85,0,3,0,1,0,2,1,1
940384,94,0,0,0,3,1,3,0,4
446574,44,1,1,1,0,1,2,0,4
348252,34,1,3,0,2,1,0,0,2
719265,71,1,4,0,2,1,1,1,0
479232,47,1,4,0,2,0,3,0,2
19879,1,1,4,1,3,1,2,1,4
490915,49,0,0,1,4,0,1,1,0
334139,33,0,4,0,1,0,3,1,4
607187,60,1,2,0,1,1,3,1,2
436014,43,1,1,0,0,0,1,0,4
588970,58,1,3,1,4,1,2,0,0
480464,48,0,0,0,4,1,1,0,4
751334,75,0,1,0,3,0,3,0,4
336623,33,1,1,1,1,0,2,0,3
220772,22,0,0,1,2,1,2,0,2
817786,81,1,2,1,2,1,3,1,1
977891,97,1,2,1,3,1,4,0,1
824082,82,0,4,0,0,1,3,0,2
208861,20,1,3,1,3,1,1,0,1
584270,58,0,4,0,2,1,2,0,0
759554,75,1,4,1,0,1,0,0,4
623123,62,0,3,0,1,0,2,0,3
633809,63,0,3,1,3,0,0,1,4
1285,0,0,1,0,2,1,3,1,0
214275,21,0,4,0,2,1,2,1,0
391920,39,0,1,1,4,0,2,0,0
688391,68,1,3,0,3,1,4,0,1
184768,18,0,4,1,2,1,1,1,3
899398,89,1,4,0,3,1,4,1,3
890702,89,0,0,1,2,0,0,0,2
282672,28,0,2,1,1,1,2,0,2
70419,7,0,0,0,4,0,1,1,4
153685,15,0,3,1,1,1,3,1,0
634003,63,0,4,0,0,0,0,0,3
793502,79,0,3,1,0,0,0,0,2
885859,88,1,0,1,3,1,0,1,4
78492,7,1,3,0,4,1,4,0,2
